threshold,precision,recall,f1
0.6770966385208018,0.6135135135135135,0.606951871657754,0.6102150537629408
0.6789645454572153,0.6151761517615176,0.606951871657754,0.6110363391650451
0.680354755964402,0.6141304347826086,0.6042780748663101,0.6091644204846751
0.6810522335316621,0.6130790190735694,0.6016042780748663,0.6072874493922126
0.6824190871989958,0.6147540983606558,0.6016042780748663,0.6081081081076081
0.6832254216712481,0.6164383561643836,0.6016042780748663,0.6089309878208803
0.6845037370442844,0.6153846153846154,0.5989304812834224,0.6070460704602046
0.6846875451373327,0.6170798898071626,0.5989304812834224,0.6078697421976005
0.6864510866119966,0.6160220994475138,0.5962566844919787,0.6059782608690654
0.6875344149250201,0.6177285318559557,0.5962566844919787,0.6068027210879355
0.6914750080003988,0.6194444444444445,0.5962566844919787,0.6076294277924158
0.6922865619406152,0.6183844011142061,0.5935828877005348,0.6057298772164169
0.6929059161717263,0.6201117318435754,0.5935828877005348,0.6065573770486805
0.6934392202954106,0.6218487394957983,0.5935828877005348,0.607387140902373
0.6943907921545582,0.6207865168539326,0.5909090909090909,0.6054794520542948
0.694458978233999,0.6225352112676056,0.5909090909090909,0.6063100137169214
0.6955604781517313,0.6242937853107344,0.5909090909090909,0.6071428571423575
0.6958495860704248,0.6260623229461756,0.5909090909090909,0.6079779917464055
0.6963507805449168,0.6278409090909091,0.5909090909090909,0.6088154269967455
0.6963943146245559,0.6296296296296297,0.5909090909090909,0.6096551724132936
0.6970172794357289,0.6285714285714286,0.5882352941176471,0.6077348066293348
0.6978024159430886,0.6303724928366762,0.5882352941176471,0.6085753803591133
0.6981025571656693,0.6293103448275862,0.5855614973262032,0.606648199445484
0.6986087745208039,0.6311239193083573,0.5855614973262032,0.6074895977803605
0.6996981684891305,0.6329479768786127,0.5855614973262032,0.608333333332834
0.7011161458776665,0.6347826086956522,0.5855614973262032,0.6091794158548555
0.7012970008513868,0.6337209302325582,0.5828877005347594,0.60724233983237
0.7012993631815237,0.6326530612244898,0.5802139037433155,0.605299860529487
0.7026529917336776,0.631578947368421,0.5775401069518716,0.6033519553067636
0.7027070560340882,0.6334310850439883,0.5775401069518716,0.6041958041953053
0.7029121962983778,0.6323529411764706,0.5748663101604278,0.6022408963580446
0.7031177594543239,0.6342182890855457,0.5748663101604278,0.603085553996696
0.7037928022890211,0.636094674556213,0.5748663101604278,0.6039325842691642
0.7039311125782928,0.6350148367952523,0.5721925133689839,0.6019690576647615
0.7042610286607772,0.6369047619047619,0.5721925133689839,0.602816901407952
0.7071579135512419,0.6388059701492538,0.5721925133689839,0.6036671368119133
0.70831377584143,0.6377245508982036,0.56951871657754,0.6016949152537387
0.7095586675363666,0.6366366366366366,0.5668449197860963,0.5997171145681014
0.7098553727178293,0.6385542168674698,0.5668449197860963,0.600566572237462
0.7102322549470411,0.6374622356495468,0.5641711229946524,0.5985815602831898
0.7113445354629926,0.6393939393939394,0.5641711229946524,0.5994318181813201
0.7122907871821079,0.6413373860182371,0.5641711229946524,0.600284495020839
0.713059227179563,0.6432926829268293,0.5641711229946524,0.6011396011391033
0.7131009598287333,0.6422018348623854,0.5614973262032086,0.5991440798853795
0.7140480834993176,0.6441717791411042,0.5614973262032086,0.5999999999995024
0.7167915806044408,0.6461538461538462,0.5614973262032086,0.6008583690982149
0.7172092082985777,0.6481481481481481,0.5614973262032086,0.6017191977072389
0.7174504045880463,0.6470588235294118,0.5588235294117647,0.5997130559535916
0.7176292711264093,0.6490683229813664,0.5588235294117647,0.6005747126431809
0.7178137507620919,0.6479750778816199,0.5561497326203209,0.5985611510786395
0.7181875266941748,0.65,0.5561497326203209,0.5994236311234223
0.7194602743187961,0.6520376175548589,0.5561497326203209,0.6002886002881034
0.7210302292677694,0.6509433962264151,0.553475935828877,0.5982658959532604
0.7234144929469685,0.6498422712933754,0.5508021390374331,0.596237337191978
0.7235495379737701,0.6487341772151899,0.5481283422459893,0.5942028985502281
0.7241343048527157,0.6476190476190476,0.5454545454545454,0.592162554426209
0.7245812028396683,0.6496815286624203,0.5454545454545454,0.5930232558134573
0.7249215332674848,0.6485623003194888,0.5427807486631016,0.5909752547302172
0.7250528406726715,0.6474358974358975,0.5401069518716578,0.5889212827983379
0.7252131996496484,0.6495176848874598,0.5401069518716578,0.5897810218973144
0.7254657732171711,0.6516129032258065,0.5401069518716578,0.5906432748533055
0.7257845234769228,0.6537216828478964,0.5401069518716578,0.591508052708143
0.726204965978646,0.6525974025974026,0.5374331550802139,0.5894428152487714
0.7267247939198332,0.6547231270358306,0.5374331550802139,0.5903083700435576
0.7267535146685771,0.6568627450980392,0.5374331550802139,0.5911764705877404
0.7273825469736493,0.659016393442623,0.5374331550802139,0.5920471281291076
0.728050306912055,0.6611842105263158,0.5374331550802139,0.5929203539818062
0.7312135444752038,0.6633663366336634,0.5374331550802139,0.593796159526832
0.732478650857365,0.6622516556291391,0.5347593582887701,0.5917159763308666
0.7338562612482519,0.6611295681063123,0.5320855614973262,0.5896296296291356
0.7339249975251424,0.66,0.5294117647058824,0.5875370919876366
0.735176606333918,0.6622073578595318,0.5294117647058824,0.5884101040113933
0.7381687463573805,0.6644295302013423,0.5294117647058824,0.5892857142852206
0.738521960275866,0.6632996632996633,0.5267379679144385,0.5871833084942905
0.7390338419814133,0.6655405405405406,0.5267379679144385,0.5880597014920441
0.7405547065868043,0.6677966101694915,0.5267379679144385,0.5889387144987596
0.7430603860883389,0.6700680272108843,0.5267379679144385,0.5898203592809441
0.7435945220942431,0.6689419795221843,0.5240641711229946,0.587706146926044
0.7447921746244242,0.6712328767123288,0.5240641711229946,0.5885885885880963
0.7456734719655007,0.6701030927835051,0.5213903743315508,0.5864661654130415
0.7457667663983032,0.6724137931034483,0.5213903743315508,0.5873493975898694
0.7460320404066771,0.6747404844290658,0.5213903743315508,0.5882352941171552
0.7460977160757211,0.6770833333333334,0.5213903743315508,0.5891238670689948
0.7495937861950596,0.6759581881533101,0.5187165775401069,0.58698940998438
0.7499317403072112,0.6783216783216783,0.5187165775401069,0.5878787878782967
0.7505061677788293,0.6807017543859649,0.5187165775401069,0.5887708649463983
0.7505965412909172,0.6830985915492958,0.5187165775401069,0.5896656534949499
0.7514586364297806,0.6819787985865724,0.516042780748663,0.5875190258746997
0.7528490997070192,0.6843971631205674,0.516042780748663,0.5884146341458512
0.7534698672000368,0.6868327402135231,0.516042780748663,0.5893129770987466
0.7540561695423824,0.6857142857142857,0.5133689839572193,0.5871559633022626
0.754524593523135,0.6881720430107527,0.5133689839572193,0.5880551301679638
0.7551033804838397,0.6870503597122302,0.5106951871657754,0.585889570551658
0.7572533660097998,0.6859205776173285,0.5080213903743316,0.5837173579104173
0.758085023292676,0.6884057971014492,0.5080213903743316,0.5846153846148959
0.7583408401269072,0.6872727272727273,0.5053475935828877,0.582434514637416
0.7584908664561386,0.6897810218978102,0.5053475935828877,0.5833333333328452
0.7593158000024758,0.6886446886446886,0.5026737967914439,0.581143740339543
0.7593246099494932,0.6875,0.5,0.578947368420565
0.7605941225134645,0.6863468634686347,0.49732620320855614,0.5767441860460244
0.7615787953583572,0.6888888888888889,0.49732620320855614,0.5776397515523081
